Plate	Rep	Row	Column	OD	Well	Antibiotic	Concentration	Group	Evol_compound	Compound_conc
5002_1	Rep_3	D	11	0.131	D11	Negative_control	0	Rep_3_5002_1	Parental	0
5002_1	Rep_3	H	5	1.027	H5	Doxycycline	0	Rep_3_5002_1	Parental	0
5002_1	Rep_3	G	4	0.977	G4	Chloramphenicol	1.5	Rep_3_5002_1	Parental	0
5002_1	Rep_3	G	6	1.001	G6	Erythromycin	0.13125	Rep_3_5002_1	Parental	0
5002_1	Rep_3	H	7	0.995	H7	Meropenem	0	Rep_3_5002_1	Parental	0
5002_1	Rep_3	C	9	0.222	C9	Metronidazole	13.84	Rep_3_5002_1	Parental	0
5002_2	Rep_2	A	12	0.202	A12	Teicoplanin	300	Rep_2_5002_2	Parental	0
5002_2	Rep_2	B	4	0.341	B4	Chloramphenicol	48	Rep_2_5002_2	Parental	0
5002_2	Rep_2	A	4	0.366	A4	Chloramphenicol	96	Rep_2_5002_2	Parental	0
5002_2	Rep_2	B	7	0.176	B7	Meropenem	2	Rep_2_5002_2	Parental	0
5002_2	Rep_2	H	4	0.985	H4	Chloramphenicol	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	E	9	0.658	E9	Metronidazole	3.46	Rep_2_5002_2	Parental	0
5002_2	Rep_2	G	5	0.896	G5	Doxycycline	0.02	Rep_2_5002_2	Parental	0
5002_2	Rep_2	A	8	0.215	A8	Methicillin	1200	Rep_2_5002_2	Parental	0
5002_2	Rep_2	F	8	0.689	F8	Methicillin	37.5	Rep_2_5002_2	Parental	0
5002_2	Rep_2	F	7	0.904	F7	Meropenem	0.125	Rep_2_5002_2	Parental	0
5002_2	Rep_2	G	6	0.975	G6	Erythromycin	0.13125	Rep_2_5002_2	Parental	0
5002_2	Rep_2	H	2	1.007	H2	Ampicillin	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	H	5	0.998	H5	Doxycycline	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	F	11	0.149	F11	Negative_control	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	H	11	0.148	H11	Negative_control	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	B	10	0.218	B10	Ofloxacin	12.5	Rep_2_5002_2	Parental	0
5002_2	Rep_2	D	4	0.53	D4	Chloramphenicol	12	Rep_2_5002_2	Parental	0
5002_2	Rep_2	B	1	0.179	B1	Amoxicillin	100	Rep_2_5002_2	Parental	0
5002_2	Rep_2	A	7	0.18	A7	Meropenem	4	Rep_2_5002_2	Parental	0
5002_2	Rep_2	B	2	0.176	B2	Ampicillin	120	Rep_2_5002_2	Parental	0
5002_2	Rep_2	H	9	0.964	H9	Metronidazole	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	D	3	0.906	D3	Azithromycin	2	Rep_2_5002_2	Parental	0
5002_2	Rep_2	C	6	0.3	C6	Erythromycin	2.1	Rep_2_5002_2	Parental	0
5002_2	Rep_2	F	1	0.97	F1	Amoxicillin	6.25	Rep_2_5002_2	Parental	0
5002_2	Rep_2	G	10	0.972	G10	Ofloxacin	0.390625	Rep_2_5002_2	Parental	0
5002_2	Rep_2	C	2	0.17	C2	Ampicillin	60	Rep_2_5002_2	Parental	0
5002_2	Rep_2	F	3	0.986	F3	Azithromycin	0.5	Rep_2_5002_2	Parental	0
5002_2	Rep_2	C	8	0.173	C8	Methicillin	300	Rep_2_5002_2	Parental	0
5002_2	Rep_2	A	5	0.348	A5	Doxycycline	1.28	Rep_2_5002_2	Parental	0
5002_2	Rep_2	B	3	0.39	B3	Azithromycin	8	Rep_2_5002_2	Parental	0
5002_2	Rep_2	D	10	0.968	D10	Ofloxacin	3.125	Rep_2_5002_2	Parental	0
5002_2	Rep_2	G	9	0.972	G9	Metronidazole	0.865	Rep_2_5002_2	Parental	0
5002_2	Rep_2	A	11	0.148	A11	Negative_control	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	A	9	0.203	A9	Metronidazole	55.36	Rep_2_5002_2	Parental	0
5002_2	Rep_2	G	12	0.849	G12	Teicoplanin	4.6875	Rep_2_5002_2	Parental	0
5002_2	Rep_2	D	5	0.348	D5	Doxycycline	0.16	Rep_2_5002_2	Parental	0
5002_2	Rep_2	E	1	0.818	E1	Amoxicillin	12.5	Rep_2_5002_2	Parental	0
5002_2	Rep_2	F	9	0.943	F9	Metronidazole	1.73	Rep_2_5002_2	Parental	0
5002_2	Rep_2	A	2	0.178	A2	Ampicillin	240	Rep_2_5002_2	Parental	0
5002_2	Rep_2	C	4	0.331	C4	Chloramphenicol	24	Rep_2_5002_2	Parental	0
5002_2	Rep_2	F	4	0.954	F4	Chloramphenicol	3	Rep_2_5002_2	Parental	0
5002_2	Rep_2	G	4	0.982	G4	Chloramphenicol	1.5	Rep_2_5002_2	Parental	0
5002_2	Rep_2	C	11	0.147	C11	Negative_control	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	A	10	0.215	A10	Ofloxacin	25	Rep_2_5002_2	Parental	0
5002_2	Rep_2	C	10	1.003	C10	Ofloxacin	6.25	Rep_2_5002_2	Parental	0
5002_2	Rep_2	D	7	0.72	D7	Meropenem	0.5	Rep_2_5002_2	Parental	0
5002_2	Rep_2	F	12	0.81	F12	Teicoplanin	9.375	Rep_2_5002_2	Parental	0
5002_2	Rep_2	B	12	0.181	B12	Teicoplanin	150	Rep_2_5002_2	Parental	0
5002_2	Rep_2	H	6	0.978	H6	Erythromycin	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	G	2	0.653	G2	Ampicillin	3.75	Rep_2_5002_2	Parental	0
5002_2	Rep_2	H	8	0.962	H8	Methicillin	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	H	12	0.853	H12	Teicoplanin	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	H	10	0.983	H10	Ofloxacin	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	E	7	0.848	E7	Meropenem	0.25	Rep_2_5002_2	Parental	0
5002_2	Rep_2	B	9	0.215	B9	Metronidazole	27.68	Rep_2_5002_2	Parental	0
5002_2	Rep_2	F	6	0.969	F6	Erythromycin	0.2625	Rep_2_5002_2	Parental	0
5002_2	Rep_2	A	3	0.381	A3	Azithromycin	16	Rep_2_5002_2	Parental	0
5002_2	Rep_2	D	9	0.236	D9	Metronidazole	6.92	Rep_2_5002_2	Parental	0
5002_2	Rep_2	H	3	1.012	H3	Azithromycin	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	G	7	0.956	G7	Meropenem	0.0625	Rep_2_5002_2	Parental	0
5002_2	Rep_2	D	11	0.147	D11	Negative_control	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	B	8	0.174	B8	Methicillin	600	Rep_2_5002_2	Parental	0
5002_2	Rep_2	D	1	0.352	D1	Amoxicillin	25	Rep_2_5002_2	Parental	0
5002_2	Rep_2	D	8	0.175	D8	Methicillin	150	Rep_2_5002_2	Parental	0
5002_2	Rep_2	B	11	0.146	B11	Negative_control	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	G	8	0.821	G8	Methicillin	18.75	Rep_2_5002_2	Parental	0
5002_2	Rep_2	B	6	0.349	B6	Erythromycin	4.2	Rep_2_5002_2	Parental	0
5002_2	Rep_2	C	12	0.204	C12	Teicoplanin	75	Rep_2_5002_2	Parental	0
5002_2	Rep_2	D	2	0.165	D2	Ampicillin	30	Rep_2_5002_2	Parental	0
5002_2	Rep_2	H	1	1.024	H1	Amoxicillin	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	E	2	0.176	E2	Ampicillin	15	Rep_2_5002_2	Parental	0
5002_2	Rep_2	D	6	0.809	D6	Erythromycin	1.05	Rep_2_5002_2	Parental	0
5002_2	Rep_2	E	4	0.861	E4	Chloramphenicol	6	Rep_2_5002_2	Parental	0
5002_2	Rep_2	G	1	0.948	G1	Amoxicillin	3.125	Rep_2_5002_2	Parental	0
5002_2	Rep_2	E	10	0.971	E10	Ofloxacin	1.5625	Rep_2_5002_2	Parental	0
5002_2	Rep_2	E	11	0.15	E11	Negative_control	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	C	3	0.493	C3	Azithromycin	4	Rep_2_5002_2	Parental	0
5002_2	Rep_2	A	6	0.362	A6	Erythromycin	8.4	Rep_2_5002_2	Parental	0
5002_2	Rep_2	B	5	0.334	B5	Doxycycline	0.64	Rep_2_5002_2	Parental	0
5002_2	Rep_2	G	3	1.01	G3	Azithromycin	0.25	Rep_2_5002_2	Parental	0
5002_2	Rep_2	F	2	0.262	F2	Ampicillin	7.5	Rep_2_5002_2	Parental	0
5002_2	Rep_2	C	1	0.176	C1	Amoxicillin	50	Rep_2_5002_2	Parental	0
5002_2	Rep_2	E	12	0.786	E12	Teicoplanin	18.75	Rep_2_5002_2	Parental	0
5002_2	Rep_2	G	11	0.151	G11	Negative_control	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	C	7	0.282	C7	Meropenem	1	Rep_2_5002_2	Parental	0
5002_2	Rep_2	E	6	0.947	E6	Erythromycin	0.525	Rep_2_5002_2	Parental	0
5002_2	Rep_2	E	5	0.644	E5	Doxycycline	0.08	Rep_2_5002_2	Parental	0
5002_2	Rep_2	F	5	0.807	F5	Doxycycline	0.04	Rep_2_5002_2	Parental	0
5002_2	Rep_2	A	1	0.182	A1	Amoxicillin	200	Rep_2_5002_2	Parental	0
5002_2	Rep_2	C	5	0.285	C5	Doxycycline	0.32	Rep_2_5002_2	Parental	0
5002_2	Rep_2	E	3	0.952	E3	Azithromycin	1	Rep_2_5002_2	Parental	0
5002_2	Rep_2	H	7	0.992	H7	Meropenem	0	Rep_2_5002_2	Parental	0
5002_2	Rep_2	E	8	0.469	E8	Methicillin	75	Rep_2_5002_2	Parental	0
5002_2	Rep_2	F	10	0.972	F10	Ofloxacin	0.78125	Rep_2_5002_2	Parental	0
5002_2	Rep_2	D	12	0.681	D12	Teicoplanin	37.5	Rep_2_5002_2	Parental	0
5002_2	Rep_2	C	9	0.222	C9	Metronidazole	13.84	Rep_2_5002_2	Parental	0
5002_2	Rep_3	E	1	0.878	E1	Amoxicillin	12.5	Rep_3_5002_2	Parental	0
5002_2	Rep_3	C	12	0.229	C12	Teicoplanin	75	Rep_3_5002_2	Parental	0
5002_2	Rep_3	D	2	0.169	D2	Ampicillin	30	Rep_3_5002_2	Parental	0
5002_2	Rep_3	H	7	1.023	H7	Meropenem	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	D	1	0.674	D1	Amoxicillin	25	Rep_3_5002_2	Parental	0
5002_2	Rep_3	A	1	0.165	A1	Amoxicillin	200	Rep_3_5002_2	Parental	0
5002_2	Rep_3	G	9	0.992	G9	Metronidazole	0.865	Rep_3_5002_2	Parental	0
5002_2	Rep_3	A	9	0.262	A9	Metronidazole	55.36	Rep_3_5002_2	Parental	0
5002_2	Rep_3	H	1	1.043	H1	Amoxicillin	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	C	9	0.242	C9	Metronidazole	13.84	Rep_3_5002_2	Parental	0
5002_2	Rep_3	E	12	0.761	E12	Teicoplanin	18.75	Rep_3_5002_2	Parental	0
5002_2	Rep_3	C	4	0.302	C4	Chloramphenicol	24	Rep_3_5002_2	Parental	0
5002_2	Rep_3	C	7	0.176	C7	Meropenem	1	Rep_3_5002_2	Parental	0
5002_2	Rep_3	D	3	0.963	D3	Azithromycin	2	Rep_3_5002_2	Parental	0
5002_2	Rep_3	D	11	0.131	D11	Negative_control	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	A	8	0.168	A8	Methicillin	1200	Rep_3_5002_2	Parental	0
5002_2	Rep_3	A	5	0.28	A5	Doxycycline	1.28	Rep_3_5002_2	Parental	0
5002_2	Rep_3	F	11	0.132	F11	Negative_control	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	F	6	1.005	F6	Erythromycin	0.2625	Rep_3_5002_2	Parental	0
5002_2	Rep_3	C	10	0.923	C10	Ofloxacin	6.25	Rep_3_5002_2	Parental	0
5002_2	Rep_3	H	12	0.901	H12	Teicoplanin	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	D	4	0.686	D4	Chloramphenicol	12	Rep_3_5002_2	Parental	0
5002_2	Rep_3	H	8	1.016	H8	Methicillin	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	F	12	0.826	F12	Teicoplanin	9.375	Rep_3_5002_2	Parental	0
5002_2	Rep_3	G	4	1.008	G4	Chloramphenicol	1.5	Rep_3_5002_2	Parental	0
5002_2	Rep_3	G	2	0.671	G2	Ampicillin	3.75	Rep_3_5002_2	Parental	0
5002_2	Rep_3	C	2	0.166	C2	Ampicillin	60	Rep_3_5002_2	Parental	0
5002_2	Rep_3	D	7	0.415	D7	Meropenem	0.5	Rep_3_5002_2	Parental	0
5002_2	Rep_3	F	1	0.885	F1	Amoxicillin	6.25	Rep_3_5002_2	Parental	0
5002_2	Rep_3	H	6	1.012	H6	Erythromycin	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	A	12	0.196	A12	Teicoplanin	300	Rep_3_5002_2	Parental	0
5002_2	Rep_3	F	3	1.036	F3	Azithromycin	0.5	Rep_3_5002_2	Parental	0
5002_2	Rep_3	C	11	0.131	C11	Negative_control	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	D	6	0.866	D6	Erythromycin	1.05	Rep_3_5002_2	Parental	0
5002_2	Rep_3	F	5	0.852	F5	Doxycycline	0.04	Rep_3_5002_2	Parental	0
5002_2	Rep_3	C	6	0.302	C6	Erythromycin	2.1	Rep_3_5002_2	Parental	0
5002_2	Rep_3	D	10	0.999	D10	Ofloxacin	3.125	Rep_3_5002_2	Parental	0
5002_2	Rep_3	F	2	0.237	F2	Ampicillin	7.5	Rep_3_5002_2	Parental	0
5002_2	Rep_3	G	12	0.865	G12	Teicoplanin	4.6875	Rep_3_5002_2	Parental	0
5002_2	Rep_3	F	7	0.918	F7	Meropenem	0.125	Rep_3_5002_2	Parental	0
5002_2	Rep_3	E	8	0.537	E8	Methicillin	75	Rep_3_5002_2	Parental	0
5002_2	Rep_3	B	12	0.183	B12	Teicoplanin	150	Rep_3_5002_2	Parental	0
5002_2	Rep_3	B	4	0.299	B4	Chloramphenicol	48	Rep_3_5002_2	Parental	0
5002_2	Rep_3	E	5	0.681	E5	Doxycycline	0.08	Rep_3_5002_2	Parental	0
5002_2	Rep_3	H	4	1.016	H4	Chloramphenicol	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	H	2	1.029	H2	Ampicillin	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	F	10	1.005	F10	Ofloxacin	0.78125	Rep_3_5002_2	Parental	0
5002_2	Rep_3	G	10	0.986	G10	Ofloxacin	0.390625	Rep_3_5002_2	Parental	0
5002_2	Rep_3	H	10	1.026	H10	Ofloxacin	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	E	9	0.729	E9	Metronidazole	3.46	Rep_3_5002_2	Parental	0
5002_2	Rep_3	E	3	1.01	E3	Azithromycin	1	Rep_3_5002_2	Parental	0
5002_2	Rep_3	B	2	0.161	B2	Ampicillin	120	Rep_3_5002_2	Parental	0
5002_2	Rep_3	B	8	0.169	B8	Methicillin	600	Rep_3_5002_2	Parental	0
5002_2	Rep_3	A	7	0.167	A7	Meropenem	4	Rep_3_5002_2	Parental	0
5002_2	Rep_3	A	10	0.214	A10	Ofloxacin	25	Rep_3_5002_2	Parental	0
5002_2	Rep_3	G	5	0.932	G5	Doxycycline	0.02	Rep_3_5002_2	Parental	0
5002_2	Rep_3	F	9	1.019	F9	Metronidazole	1.73	Rep_3_5002_2	Parental	0
5002_2	Rep_3	B	6	0.377	B6	Erythromycin	4.2	Rep_3_5002_2	Parental	0
5002_2	Rep_3	B	10	0.267	B10	Ofloxacin	12.5	Rep_3_5002_2	Parental	0
5002_2	Rep_3	A	11	0.132	A11	Negative_control	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	C	8	0.188	C8	Methicillin	300	Rep_3_5002_2	Parental	0
5002_2	Rep_3	B	1	0.177	B1	Amoxicillin	100	Rep_3_5002_2	Parental	0
5002_2	Rep_3	E	2	0.228	E2	Ampicillin	15	Rep_3_5002_2	Parental	0
5002_2	Rep_3	F	4	0.98	F4	Chloramphenicol	3	Rep_3_5002_2	Parental	0
5002_2	Rep_3	A	3	0.374	A3	Azithromycin	16	Rep_3_5002_2	Parental	0
5002_2	Rep_3	A	2	0.167	A2	Ampicillin	240	Rep_3_5002_2	Parental	0
5002_2	Rep_3	B	9	0.228	B9	Metronidazole	27.68	Rep_3_5002_2	Parental	0
5002_2	Rep_3	E	11	0.132	E11	Negative_control	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	F	8	0.738	F8	Methicillin	37.5	Rep_3_5002_2	Parental	0
5002_2	Rep_3	H	11	0.131	H11	Negative_control	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	B	5	0.298	B5	Doxycycline	0.64	Rep_3_5002_2	Parental	0
5002_2	Rep_3	A	6	0.343	A6	Erythromycin	8.4	Rep_3_5002_2	Parental	0
5002_2	Rep_3	E	10	1.009	E10	Ofloxacin	1.5625	Rep_3_5002_2	Parental	0
5002_2	Rep_3	G	1	0.957	G1	Amoxicillin	3.125	Rep_3_5002_2	Parental	0
5002_2	Rep_3	G	6	1.019	G6	Erythromycin	0.13125	Rep_3_5002_2	Parental	0
5002_2	Rep_3	D	5	0.309	D5	Doxycycline	0.16	Rep_3_5002_2	Parental	0
5002_2	Rep_3	E	6	0.982	E6	Erythromycin	0.525	Rep_3_5002_2	Parental	0
5002_2	Rep_3	D	9	0.249	D9	Metronidazole	6.92	Rep_3_5002_2	Parental	0
5002_2	Rep_3	C	5	0.312	C5	Doxycycline	0.32	Rep_3_5002_2	Parental	0
5002_2	Rep_3	D	12	0.302	D12	Teicoplanin	37.5	Rep_3_5002_2	Parental	0
5002_2	Rep_3	H	5	1.029	H5	Doxycycline	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	D	8	0.197	D8	Methicillin	150	Rep_3_5002_2	Parental	0
5002_2	Rep_3	B	3	0.363	B3	Azithromycin	8	Rep_3_5002_2	Parental	0
5002_2	Rep_3	C	3	0.886	C3	Azithromycin	4	Rep_3_5002_2	Parental	0
5002_2	Rep_3	E	7	0.827	E7	Meropenem	0.25	Rep_3_5002_2	Parental	0
5002_2	Rep_3	H	3	1.023	H3	Azithromycin	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	A	4	0.267	A4	Chloramphenicol	96	Rep_3_5002_2	Parental	0
5002_2	Rep_3	G	11	0.132	G11	Negative_control	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	H	9	1.019	H9	Metronidazole	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	B	7	0.164	B7	Meropenem	2	Rep_3_5002_2	Parental	0
5002_2	Rep_3	G	8	0.721	G8	Methicillin	18.75	Rep_3_5002_2	Parental	0
5002_2	Rep_3	C	1	0.215	C1	Amoxicillin	50	Rep_3_5002_2	Parental	0
5002_2	Rep_3	G	3	1.024	G3	Azithromycin	0.25	Rep_3_5002_2	Parental	0
5002_2	Rep_3	E	4	0.871	E4	Chloramphenicol	6	Rep_3_5002_2	Parental	0
5002_2	Rep_3	B	11	0.129	B11	Negative_control	0	Rep_3_5002_2	Parental	0
5002_2	Rep_3	G	7	0.974	G7	Meropenem	0.0625	Rep_3_5002_2	Parental	0
5002_3	Rep_3	C	12	0.193	C12	Teicoplanin	75	Rep_3_5002_3	Parental	0
5002_3	Rep_3	A	10	0.214	A10	Ofloxacin	25	Rep_3_5002_3	Parental	0
5002_3	Rep_3	D	12	0.308	D12	Teicoplanin	37.5	Rep_3_5002_3	Parental	0
5002_3	Rep_3	G	7	0.963	G7	Meropenem	0.0625	Rep_3_5002_3	Parental	0
5002_3	Rep_3	D	10	0.963	D10	Ofloxacin	3.125	Rep_3_5002_3	Parental	0
5002_3	Rep_3	C	10	1.002	C10	Ofloxacin	6.25	Rep_3_5002_3	Parental	0
5002_3	Rep_3	F	5	0.828	F5	Doxycycline	0.04	Rep_3_5002_3	Parental	0
5002_3	Rep_3	G	3	1.014	G3	Azithromycin	0.25	Rep_3_5002_3	Parental	0
5002_3	Rep_3	H	8	1.01	H8	Methicillin	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	E	12	0.781	E12	Teicoplanin	18.75	Rep_3_5002_3	Parental	0
5002_3	Rep_3	B	3	0.38	B3	Azithromycin	8	Rep_3_5002_3	Parental	0
5002_3	Rep_3	D	3	0.946	D3	Azithromycin	2	Rep_3_5002_3	Parental	0
5002_3	Rep_3	E	11	0.133	E11	Negative_control	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	F	8	0.713	F8	Methicillin	37.5	Rep_3_5002_3	Parental	0
5002_3	Rep_3	A	7	0.166	A7	Meropenem	4	Rep_3_5002_3	Parental	0
5002_3	Rep_3	G	9	1.009	G9	Metronidazole	0.865	Rep_3_5002_3	Parental	0
5002_3	Rep_3	G	12	0.86	G12	Teicoplanin	4.6875	Rep_3_5002_3	Parental	0
5002_3	Rep_3	A	1	0.174	A1	Amoxicillin	200	Rep_3_5002_3	Parental	0
5002_3	Rep_3	F	11	0.133	F11	Negative_control	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	C	3	0.787	C3	Azithromycin	4	Rep_3_5002_3	Parental	0
5002_3	Rep_3	D	2	0.163	D2	Ampicillin	30	Rep_3_5002_3	Parental	0
5002_3	Rep_3	C	1	0.178	C1	Amoxicillin	50	Rep_3_5002_3	Parental	0
5002_3	Rep_3	E	1	0.842	E1	Amoxicillin	12.5	Rep_3_5002_3	Parental	0
5002_3	Rep_3	F	1	0.89	F1	Amoxicillin	6.25	Rep_3_5002_3	Parental	0
5002_3	Rep_3	A	12	0.184	A12	Teicoplanin	300	Rep_3_5002_3	Parental	0
5002_3	Rep_3	B	8	0.164	B8	Methicillin	600	Rep_3_5002_3	Parental	0
5002_3	Rep_3	H	11	0.132	H11	Negative_control	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	F	6	1	F6	Erythromycin	0.2625	Rep_3_5002_3	Parental	0
5002_3	Rep_3	B	12	0.164	B12	Teicoplanin	150	Rep_3_5002_3	Parental	0
5002_3	Rep_3	B	11	0.133	B11	Negative_control	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	C	4	0.319	C4	Chloramphenicol	24	Rep_3_5002_3	Parental	0
5002_3	Rep_3	H	5	1.02	H5	Doxycycline	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	E	9	0.511	E9	Metronidazole	3.46	Rep_3_5002_3	Parental	0
5002_3	Rep_3	C	8	0.174	C8	Methicillin	300	Rep_3_5002_3	Parental	0
5002_3	Rep_3	A	3	0.377	A3	Azithromycin	16	Rep_3_5002_3	Parental	0
5002_3	Rep_3	G	11	0.133	G11	Negative_control	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	B	1	0.167	B1	Amoxicillin	100	Rep_3_5002_3	Parental	0
5002_3	Rep_3	H	7	1.012	H7	Meropenem	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	E	2	0.18	E2	Ampicillin	15	Rep_3_5002_3	Parental	0
5002_3	Rep_3	F	12	0.818	F12	Teicoplanin	9.375	Rep_3_5002_3	Parental	0
5002_3	Rep_3	H	4	1.026	H4	Chloramphenicol	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	F	9	1	F9	Metronidazole	1.73	Rep_3_5002_3	Parental	0
5002_3	Rep_3	C	7	0.174	C7	Meropenem	1	Rep_3_5002_3	Parental	0
5002_3	Rep_3	F	3	0.984	F3	Azithromycin	0.5	Rep_3_5002_3	Parental	0
5002_3	Rep_3	A	9	0.216	A9	Metronidazole	55.36	Rep_3_5002_3	Parental	0
5002_3	Rep_3	B	5	0.294	B5	Doxycycline	0.64	Rep_3_5002_3	Parental	0
5002_3	Rep_3	B	2	0.163	B2	Ampicillin	120	Rep_3_5002_3	Parental	0
5002_3	Rep_3	B	10	0.209	B10	Ofloxacin	12.5	Rep_3_5002_3	Parental	0
5002_3	Rep_3	D	7	0.484	D7	Meropenem	0.5	Rep_3_5002_3	Parental	0
5002_3	Rep_3	B	9	0.218	B9	Metronidazole	27.68	Rep_3_5002_3	Parental	0
5002_3	Rep_3	H	6	0.942	H6	Erythromycin	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	D	1	0.462	D1	Amoxicillin	25	Rep_3_5002_3	Parental	0
5002_3	Rep_3	B	6	0.329	B6	Erythromycin	4.2	Rep_3_5002_3	Parental	0
5002_3	Rep_3	D	9	0.355	D9	Metronidazole	6.92	Rep_3_5002_3	Parental	0
5002_3	Rep_3	C	11	0.133	C11	Negative_control	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	G	4	1.038	G4	Chloramphenicol	1.5	Rep_3_5002_3	Parental	0
5002_3	Rep_3	D	8	0.248	D8	Methicillin	150	Rep_3_5002_3	Parental	0
5002_3	Rep_3	C	6	0.289	C6	Erythromycin	2.1	Rep_3_5002_3	Parental	0
5002_3	Rep_3	H	12	0.903	H12	Teicoplanin	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	H	3	1.029	H3	Azithromycin	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	G	5	0.969	G5	Doxycycline	0.02	Rep_3_5002_3	Parental	0
5002_3	Rep_3	D	6	0.889	D6	Erythromycin	1.05	Rep_3_5002_3	Parental	0
5002_3	Rep_3	H	2	1.026	H2	Ampicillin	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	B	7	0.167	B7	Meropenem	2	Rep_3_5002_3	Parental	0
5002_3	Rep_3	B	4	0.296	B4	Chloramphenicol	48	Rep_3_5002_3	Parental	0
5002_3	Rep_3	E	8	0.384	E8	Methicillin	75	Rep_3_5002_3	Parental	0
5002_3	Rep_3	C	9	0.231	C9	Metronidazole	13.84	Rep_3_5002_3	Parental	0
5002_3	Rep_3	A	2	0.172	A2	Ampicillin	240	Rep_3_5002_3	Parental	0
5002_3	Rep_3	F	4	1.007	F4	Chloramphenicol	3	Rep_3_5002_3	Parental	0
5002_3	Rep_3	E	4	0.833	E4	Chloramphenicol	6	Rep_3_5002_3	Parental	0
5002_3	Rep_3	E	5	0.604	E5	Doxycycline	0.08	Rep_3_5002_3	Parental	0
5002_3	Rep_3	A	4	0.295	A4	Chloramphenicol	96	Rep_3_5002_3	Parental	0
5002_3	Rep_3	G	6	1.009	G6	Erythromycin	0.13125	Rep_3_5002_3	Parental	0
5002_3	Rep_3	H	9	0.999	H9	Metronidazole	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	A	5	0.3	A5	Doxycycline	1.28	Rep_3_5002_3	Parental	0
5002_3	Rep_3	C	2	0.167	C2	Ampicillin	60	Rep_3_5002_3	Parental	0
5002_3	Rep_3	E	3	1.006	E3	Azithromycin	1	Rep_3_5002_3	Parental	0
5002_3	Rep_3	G	8	0.681	G8	Methicillin	18.75	Rep_3_5002_3	Parental	0
5002_3	Rep_3	D	4	0.578	D4	Chloramphenicol	12	Rep_3_5002_3	Parental	0
5002_3	Rep_3	A	8	0.165	A8	Methicillin	1200	Rep_3_5002_3	Parental	0
5002_3	Rep_3	E	10	1.04	E10	Ofloxacin	1.5625	Rep_3_5002_3	Parental	0
5002_3	Rep_3	H	10	1.02	H10	Ofloxacin	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	H	1	1.033	H1	Amoxicillin	0	Rep_3_5002_3	Parental	0
5002_3	Rep_3	D	5	0.291	D5	Doxycycline	0.16	Rep_3_5002_3	Parental	0
5002_3	Rep_3	E	7	0.784	E7	Meropenem	0.25	Rep_3_5002_3	Parental	0
